Upgrade.Package,Number.of.Commits,Number.of.changed.modules,Number.of.Modules.with.no.Commit.info,Module,Module.Alias,No.Commit.Info,Internal.TRs,Internal.real.TRs,Open.Internal.TRs,Internal.Duplicates,External.TRs,Real.External.TRs,Open.external.TRs,External.Duplicates,Invalid.Internal.TRs,Invalid.External.TRs,Positive.size.delta,Negative.size.delta,Number.of.unique.passed.test.cases,Type,DS.Code,Rel.to.Customer,Label,Release.Type,Number.of.files,Language,File.Complexity,Function.Complexity,Class.Complexity,lines,ncloc,Number.of.all.corrected.TRs,File.correct.TR,Created,Corrected.TRs.Internal,Corrected.TRs.External,Reported.TRs.Internal,Reported.TRs.External,Revert,Total.number.of.modules,Fake.UP,No.of.TRs.using.fake.UP,Development.TR,Rows.Added,Rows.Removed,Customer.Rel.Type,Type.of.Change,Test.Focus,Number.of.users,Repository,CL,No.of.users.on.file,No.of.commits.on.file,code_smells,classes,cognitive_complexity,duplicated_blocks,Modules_changed_Ratio,Num.LMCs.in.int-g2,Num.LMCs.in.empty_repo,Num.LMCs.in.wrat,Num.LMCs.in.common-grat,Num.LMCs.in.bbi,Num.LMCs.in.ncmain,Num.LMCs.in.sup,Num.LMCs.in.lrat,Num.LMCs.in.tn-comps,Num.LMCs.in.sync,Num.LMCs.in.pm_fwk,Num.LMCs.in.nci,Num.LMCs.in.oamImmHandler,Num.LMCs.in.oamcli,Num.LMCs.in.oamgui,Num.LMCs.in.racoam,Num.LMCs.in.bb,Num.LMCs.in.rcs-yocto,Num.LMCs.in.rcs-test,Num.LMCs.in.rbsiw1,Num.LMCs.in.ebb,Num.LMCs.in.common_hcms_rules,Num.LMCs.in.dfl-mgr,Number.of.Total.Files,Number.of.M.files,Number.of.A.files,Number.of.M+A.Files,Number.of.D.files,Number.of.E.files,Files.We.Are.Scanning,Num.files.empty,Num.files.c++,Num.files.xml,Num.files.cs,Num.files.py,Num.files.php,Num.files.java,Num.files.js,DuplicateLMCs,FilesFromDuplicateLMCs,DuplicateFilesSharingCommits,NumberOfIdentifiedNoisyFiles,Final.Positive.size.delta,Final.Negative.size.delta,Final.File.Complexity,Final.Function.Complexity,Final.Class.Complexity,Final.lines,Final.ncloc,Final.code_smells,Final.cognitive_complexity,Final.classes,Final.duplicated_blocks,Final.No.of.users.on.file,Final.No.of.commits.on.file,Final.Files.Post.Duplicate.Noisy,Final.Number.of.M.files,Final.Number.of.A.files,Final.Number.of.M+A.Files,Final.Number.of.D.files,Final.Number.of.E.files,Final.Rows.Added,Final.Rows.Removed,Final.File.correct.TR,Final.in.Repo.int-g2,Final.in.Repo.empty_repo,Final.in.Repo.wrat,Final.in.Repo.common-grat,Final.in.Repo.bbi,Final.in.Repo.ncmain,Final.in.Repo.sup,Final.in.Repo.lrat,Final.in.Repo.tn-comps,Final.in.Repo.sync,Final.in.Repo.pm_fwk,Final.in.Repo.nci,Final.in.Repo.oamImmHandler,Final.in.Repo.oamcli,Final.in.Repo.oamgui,Final.in.Repo.racoam,Final.in.Repo.bb,Final.in.Repo.rcs-yocto,Final.in.Repo.rcs-test,Final.in.Repo.rbsiw1,Final.in.Repo.ebb,Final.in.Repo.common_hcms_rules,Final.in.Repo.dfl-mgr,Final.Files.We.Are.Scanning,Final.Num.files.empty,Final.Num.files.c++,Final.Num.files.xml,Final.Num.files.cs,Final.Num.files.py,Final.Num.files.php,Final.Num.files.java,Final.Num.files.js,Slash
CXP9024418/6_R21M28,4,2,1,,,0.5,1,0,0,1,0,0,0,0,0,0,745,0,94,G2,"",0,17.Q3.C4,Development,6,,29,4.6,0,881,402,1,1,2018-06-05,"",HW78041,"","",,77,,0,,22,5,"",,1,,,3,0,0,0,0,0,0,0.025974025974026,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,3,3,3,0,0,0,0,0,0,0,0,0,,745,0,29,4.6,0,881,402,0,0,0,0,,,6,6,0,6,0,0,22,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,6
CXP9024418/6_R28L56,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,183,G2,"",0,17.Q4.C4,Development,0,,0,0,0,0,0,0,0,2018-06-05,"","","","",,80,,0,,,,"",,1,,,3,,,,,,,0.0125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
CXP9024418/6_R28L57,1,2,0,,,0,2,0,0,1,0,0,0,0,1,0,5,0,64,G2,"",0,17.Q4.C4,Development,5,,0,0,0,0,0,0,0,2018-06-05,"","","","",,80,,0,,83,83,"",,1,,,3,,,0,0,0,0,0.025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,,,5,5,0,5,0,0,83,83,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6
CXP9024418/6_R45A92,198,23,2,,,0.0869565217391304,3,0,0,1,0,0,0,0,2,0,24549454,-25750467,1396,G2,"",0,main,Development,4903,,66114,2761,23374.1,918621,625078,8,2,2018-06-05,HW88447,"","","",,91,,0,,0,0,"",,1,,,3,,,3146,197,5268,0,0.252747252747253,4,2,1,1,1,6,1,0,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,5138,2050,1542,3592,1546,0,1497,3641,1135,192,0,58,8,104,0,4,251,3648,,9242642,-11008788,40150,1339.7,14986.6,534951,362398,1560,3080,120,0,,,2605,1185,689,1874,731,0,0,0,1,1,0,1,1,1,5,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,814,1791,593,133,0,32,2,54,0,6
CXP9024418/6_R21K51,5,3,0,,,0,0,0,0,0,0,0,0,0,0,0,26250,0,62,G2,"",0,17.Q3.C2,Development,5,,0,0,0,355572,225778,0,0,2018-06-06,"","","","",,77,,0,,984,70,"",,1,,,3,,,0,0,0,0,0.038961038961039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,10,0,10,0,0,6,4,4,2,0,0,0,0,0,1,5,0,,13125,0,0,0,0,177786,112889,0,0,0,0,,,5,5,0,5,0,0,492,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,6
CXP9024418/6_R44B33,9,4,0,,,0,0,0,0,0,0,0,0,0,0,0,5440,-20312,90,G2,"",0,MTR_18.23,Development,18,,2353,56,648,29256,18759,2,4,2018-06-06,HW85278,"","","",,91,,0,,0,0,"",,1,,,3,,,95,4,240,0,0.043956043956044,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,20,20,0,20,0,0,14,6,8,2,0,0,0,4,0,1,2,0,,5051,-20312,1923,49.1,414,24137,15445,95,240,4,0,,,18,18,0,18,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12,6,6,2,0,0,0,4,0,6
CXP9024418/6_R45A105,147,19,3,,,0.157894736842105,9,4,0,1,0,0,0,0,4,0,14068275,-13841239,1386,G2,"",0,main,Development,1921,,27505,1221.1,6583.6,378381,270212,6,2,2018-06-06,HW87834,"",HW90788|HW91104|HW91241|HW92692,"",,91,,0,,0,0,"",,1,,,4,,,3030,165,5439,0,0.208791208791209,3,3,1,1,2,3,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1959,778,611,1389,570,0,595,1364,310,162,0,31,7,85,0,2,38,1602,,7109607,-7024865,15484,676.5,3798.2,219821,157376,1873,3497,110,0,,,1117,503,322,825,292,0,0,0,1,2,0,1,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,345,772,164,101,0,17,4,59,0,6
CXP9024418/6_R21M30,3,4,1,,,0.25,0,0,0,0,0,0,0,0,0,0,1772,0,68,G2,"",0,17.Q3.C4,Development,10,,47,6.4,0,316,229,1,3,2018-06-07,"",HW64284,"","",,77,,0,,313,255,"",,1,,,3,,,0,0,0,0,0.051948051948052,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,0,3,7,3,0,0,0,0,0,0,0,0,6,,1045,0,47,6.4,0,316,229,0,0,0,0,,,7,7,0,7,0,0,166,139,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,6
CXP9024418/6_R44B36,25,4,0,,,0,0,0,0,0,0,0,0,0,0,0,309283,-291079,93,G2,"",0,MTR_18.23,Development,231,,4113,139.6,1630.9,53330,37665,3,2,2018-06-07,HW88447,"","","",,91,,0,,0,0,"",,1,,,3,,,267,16,741,0,0.043956043956044,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,232,64,87,151,81,0,89,143,65,13,0,0,0,11,0,1,1,0,,309196,-291079,3879,136.3,1396.9,50756,35990,267,741,16,0,,,231,63,87,150,81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88,143,64,13,0,0,0,11,0,6
CXP9024418/6_R34E55,18,6,0,,,0,1,0,0,1,1,0,0,0,0,1,221936,-37626,60,G2,DS4,1,18.Q1.2,Post-GA,79,,8167,69.2,1275.9,525704,339661,12,91,2018-06-07,HW57630|HW60638|HW66514|HW71990|HW74265|HW75730,HW71313|HW74010|HW81427|HW86381,"","",,82,,0,,5285,605,EC,,1,,,3,,,0,0,0,0,0.0731707317073171,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,108,106,2,108,0,0,57,51,49,7,0,1,0,0,0,1,29,4,,187302,-19254,5185,61.2,973.9,285068,184029,0,0,0,0,,,77,75,2,77,0,0,4076,480,67,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,49,28,42,6,0,1,0,0,0,6
CXP9024418/6_R45A118,217,23,2,,,0.0869565217391304,1,0,0,0,0,0,0,0,1,0,30474585,-32709547,1256,G2,"",0,main,Development,6435,,69935,3485.7,19641.9,987452,688837,14,25,2018-06-07,HW70896|HW87834|HW89081,"","","",,91,,0,,0,0,"",,1,,,3,,,3082,248,6312,0,0.252747252747253,0,2,1,1,2,9,1,0,2,1,0,1,0,0,0,2,0,0,0,1,0,0,0,6611,2862,1902,4764,1847,0,1771,4840,1226,260,1,72,4,208,0,2,176,5792,,8579679,-10148431,33787,1270.2,9847,453244,305675,1287,3175,111,0,,,2336,1138,597,1735,601,0,0,0,13,0,0,1,1,2,7,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,688,1648,467,111,1,24,4,81,0,6
CXP9024418/6_R28M03,13,4,2,,,0.5,0,0,0,0,0,0,0,0,0,0,306348,-104050,0,G2,"",0,17.Q4.C5,Development,93,,1001,59.9,368,13696,11760,0,0,2018-06-07,"","","","",,80,,0,,5766,4359,"",,,,,2,,,208,28,354,0,0.05,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,93,73,9,82,11,0,50,43,0,5,0,0,0,19,26,0,0,0,,306348,-104050,1001,59.9,368,13696,11760,208,354,28,0,,,93,73,9,82,11,0,5766,4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,50,43,0,5,0,0,0,19,26,6
CXP9024418/6_R44B39,5,3,0,,,0,0,0,0,0,0,0,0,0,0,0,3011,-17231,180,G2,"",0,MTR_18.23,Development,20,,647,4.3,573,4885,3598,2,5,2018-06-08,HW85278|HW87834,"","","",,91,,0,,0,0,"",,1,,,3,,,7,4,0,0,0.032967032967033,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,16,4,0,2,18,1,0,0,1,0,0,0,0,0,0,,3011,-17231,647,4.3,573,4885,3598,7,0,4,0,,,20,16,0,16,4,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,1,0,0,1,0,0,0,6
CXP9024418/6_R21M32,12,5,0,,,0,2,0,0,1,0,0,0,0,2,0,14129,-15913,331,G2,DS-,0,17.Q3.C4,Development,320,,954,43.2,86,12343,8287,4,28,2018-06-08,HW37920|HW70986,HW56146|HW61426,"","",,77,,0,,814,876,"",,1,,,3,,,22,2,18,0,0.0649350649350649,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,326,325,0,325,1,0,25,301,23,0,0,0,0,2,0,1,6,18,,7852,-15770,585,27.5,43,7705,5297,11,9,1,0,,,311,310,0,310,1,0,636,819,17,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,296,14,0,0,0,0,1,0,6
CXP9024418/6_R45A128,86,16,2,,,0.125,0,0,0,0,0,0,0,0,0,0,19635681,-5864073,0,G2,"",0,main,Development,967,,388813,566.9,4107.8,4316091,2170270,8,18,2018-06-08,HW70972|HW90300,"","","",,91,,0,,0,0,"",,1,,,3,,,1784,92,2847,0,0.175824175824176,2,2,0,1,1,3,1,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1150,958,149,1107,43,0,389,761,212,83,0,17,9,68,0,2,183,567,,12907859,-5822480,197373,356.3,2119.9,2198578,1112997,899,1513,51,0,,,637,519,90,609,28,0,0,0,9,2,0,0,1,0,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,218,419,117,50,0,7,6,38,0,6
CXP9024418/6_R45A133,43,11,3,,,0.272727272727273,1,0,0,0,0,0,0,0,1,0,328317,-2183032,0,G2,"",0,main,Development,1044,,11850,227.9,2185.8,156216,109134,1,0,2018-06-09,"","","","",,91,,0,,0,0,"",,1,,,3,,,120,10,217,0,0.120879120879121,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1044,653,44,697,347,0,161,883,121,26,0,8,0,6,0,0,0,576,,206943,-2040221,4342,102.3,810.2,57985,39645,72,118,7,0,,,682,330,30,360,322,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74,608,54,9,0,6,0,5,0,6
CXP9024418/6_R45A142,39,14,1,,,0.0714285714285714,1,1,0,0,0,0,0,0,0,0,124043,-18468,0,G2,"",0,main,Development,174,,1631,53.3,812,16229,12872,1,0,2018-06-10,"","",HW91468,"",,91,,0,,0,0,"",,1,,,3,,,0,0,0,0,0.153846153846154,3,1,1,1,2,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,205,186,14,200,5,0,45,160,9,10,1,3,7,15,0,3,31,26,,107281,-18126,1081,42.5,808,9837,7783,0,0,0,0,,,161,142,14,156,5,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,28,133,3,5,1,1,3,15,0,6
CXP9024418/6_R45A154,181,16,3,,,0.1875,4,2,0,0,0,0,0,0,2,0,8749834,-9913048,0,G2,"",0,main,Development,2953,,43703,1616.2,15157.9,582544,388108,9,12,2018-06-11,HW83778|HW87834|HW89081,"",HW91523|HW91925,"",,92,,0,,0,0,"",,1,,,3,,,1127,70,2340,0,0.173913043478261,2,3,1,1,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2953,1712,622,2334,619,0,945,2008,742,112,0,29,4,58,0,0,0,1248,,8271726,-9799359,29502,1177,10136.3,394304,265538,959,2024,57,0,,,2219,1076,556,1632,587,0,0,0,8,1,0,1,1,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,676,1543,504,96,0,22,3,51,0,6
CXP9024418/6_R46A03,226,21,1,,,0.0476190476190476,4,0,0,2,0,0,0,0,2,0,3207207,-8380097,0,G2,"",0,main,Development,1573,,24437,882.3,10310.5,740986,500915,13,22,2018-06-12,HW83778|HW88935,HW84374,"","",,92,,0,,0,0,"",,1,,,3,,,2187,143,3339,0,0.228260869565217,6,1,1,1,2,3,1,0,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1933,1447,246,1693,240,0,550,1383,342,79,0,29,11,89,0,4,131,1121,,2529140,-4818358,17376,558.4,7940.8,428284,288040,1625,2190,107,0,,,1196,909,139,1048,148,0,0,0,8,1,0,1,1,1,3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,360,836,222,44,0,25,2,67,0,6
CXP9024418/6_R46A05,96,19,3,,,0.157894736842105,0,0,0,0,0,0,0,0,0,0,17544990,-2745867,0,G2,"",0,main,Development,2941,,1147594,18202.8,51339.5,15637396,12103102,3,0,2018-06-12,"","","","",,92,,0,,0,0,"",,1,,,3,,,1295,53,5259,0,0.206521739130435,4,3,0,0,1,6,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3867,3591,213,3804,63,0,1202,2665,996,149,0,17,9,31,0,4,926,1871,,8595278,-1380146,569583,8970.4,23091,7771394,6021799,633,2582,24,0,,,1707,1591,84,1675,32,0,0,0,0,2,0,0,0,0,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,539,1168,435,77,0,9,5,13,0,6
CXP9024418/6_R46A10,143,22,1,,,0.0454545454545455,5,2,0,1,0,0,0,0,3,0,2399636,-507847,0,G2,"",0,main,Development,2350,,43353,1341.8,18733.9,967135,637508,4,20,2018-06-13,HW83778|HW87632,"",HW95335|HW96001,"",,92,,0,,0,0,"",,1,,,3,,,412,39,942,0,0.239130434782609,5,1,1,1,2,4,1,0,2,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2492,2093,310,2403,89,0,807,1685,680,79,0,12,10,26,0,3,142,1926,,1046614,-278431,18112,555.3,7169.2,439547,291093,262,660,27,0,,,1135,969,125,1094,41,0,0,0,8,1,0,1,1,1,4,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,340,795,270,43,0,9,2,16,0,6
CXP9024418/6_R21K52,3,3,0,,,0,0,0,0,0,0,0,0,0,0,0,26796,0,64,G2,DS2/8,1,17.Q3.C2,Post-GA,10,,0,0,0,355678,225884,0,0,2018-06-13,"","","","",,77,,0,,874,60,AD,,1,,,3,,,0,0,0,0,0.038961038961039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,20,0,20,0,0,6,14,4,2,0,0,0,0,0,1,10,0,,13398,0,0,0,0,177839,112942,0,0,0,0,,,10,10,0,10,0,0,437,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,2,1,0,0,0,0,0,6
CXP9024418/6_R34E56,,1,1,,,1,0,0,0,0,3,1,0,0,0,2,,,59,G2,DS2/8,1,18.Q1.2,Post-GA,0,,0,0,0,0,0,0,0,2018-06-14,"","","",HW99846,,82,,0,,,,AD,,1,,,3,,,,,,,0.0121951219512195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
CXP9024418/6_R46A31,234,24,0,,,0,3,0,0,1,0,0,0,0,2,0,2869348,-2061247,0,G2,"",0,main,Development,5720,,154245,3807.5,59092.7,2228230,1515829,5,1,2018-06-14,HW87534,"","","",,92,,0,,0,0,"",,1,,,3,,,3963,191,5341,0,0.260869565217391,5,0,1,1,2,9,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,7305,6599,392,6991,314,0,3209,4096,1901,1110,0,55,15,128,0,4,1963,4156,,1505969,-608933,38862,934.4,15071.9,537745,370760,1701,2549,108,0,,,2110,1760,229,1989,121,0,0,0,1,4,0,1,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,746,1364,416,231,0,17,7,75,0,6
CXP9024418/6_R21M36,1,4,0,,,0,1,0,0,1,0,0,0,0,1,0,5,0,75,G2,"",0,17.Q3.C4,Development,5,,0,0,0,0,0,0,0,2018-06-15,"","","","",,77,,0,,330,330,"",,1,,,3,,,0,0,0,0,0.051948051948052,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,8,0,0,0,0,0,0,0,1,3,0,,5,0,0,0,0,0,0,0,0,0,0,,,5,5,0,5,0,0,200,200,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6
CXP9024418/6_R42B71,1,2,0,,,0,0,0,0,0,0,0,0,0,0,0,4350,0,52,G2,DS2/8,1,R42B71MTR_18.19,Post-GA,5,,0,0,0,189449,124525,0,0,2018-06-15,"","","","",,90,,0,,0,0,AD,,1,,,3,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,5,0,0,3,2,2,1,0,0,0,0,0,0,0,0,,4350,0,0,0,0,189449,124525,0,0,0,0,,,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,6
CXP9024418/6_R42C58,1,2,0,,,0,0,0,0,0,0,0,0,0,0,0,5,0,105,G2,DS2/8,1,18.Q2.0,Post-GA,1,,0,0,0,0,0,0,0,2018-06-15,"","","","",,90,,0,,0,0,AD,,1,,,3,0,0,0,0,0,0,0.0222222222222222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
CXP9024418/6_R45B10,6,7,0,,,0,0,0,0,0,0,0,0,0,0,0,30038,-306642,0,G2,"",0,MTR_18.25,Development,191,,17016,416.2,8768.4,217132,137520,0,0,2018-06-15,"","","","",,92,,0,,0,0,"",,1,,,3,,,0,0,0,0,0.0760869565217391,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,380,334,4,338,42,0,232,148,232,0,0,0,0,0,0,2,189,0,,15024,-153321,8508,208.1,4384.2,108566,68760,0,0,0,0,,,191,168,2,170,21,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,116,75,116,0,0,0,0,0,0,6
CXP9024418/6_R46A43,206,26,3,,,0.115384615384615,0,0,0,0,0,0,0,0,0,0,2868494,-341542,0,G2,"",0,main,Development,4058,,63551,1571.6,22170.3,997206,734718,6,1,2018-06-15,HW87534,"","","",,92,,0,,0,0,"",,1,,,3,,,1558,167,3022,0,0.282608695652174,4,3,1,1,2,9,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4581,4233,291,4524,57,0,2748,1833,789,1864,0,19,13,63,0,2,523,3074,,1575900,-248882,34176,846.3,10168.8,541781,372097,728,1523,73,0,,,1639,1518,91,1609,30,0,0,0,1,3,0,1,1,1,7,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,867,772,401,426,0,12,5,23,0,6
CXP9024418/6_R46A55,104,17,0,,,0,1,1,0,0,0,0,0,0,0,0,1500571,-639600,0,G2,"",0,main,Development,1920,,326213,2970.6,3311.8,2856355,1765285,12,26,2018-06-16,HW87323|HW91241,HW87174,HW96648,"",,92,,0,,0,0,"",,1,,,3,,,61,5,179,0,0.184782608695652,0,0,1,1,2,9,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2757,2521,136,2657,100,0,910,1847,473,431,0,1,0,5,0,3,837,727,,731510,-530329,163136,1467.7,1549.5,1417002,872449,61,179,5,0,,,1387,1245,55,1300,87,0,0,0,15,0,0,1,1,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,474,913,219,249,0,1,0,5,0,6
CXP9024418/6_R45B13,1,2,0,,,0,0,0,0,0,0,0,0,0,0,0,6,0,0,G2,"",0,MTR_18.25,Development,2,,0,0,0,0,0,0,0,2018-06-16,"","","","",,92,,0,,0,0,"",,1,,,3,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,,,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
CXP9024418/6_R21M37,1,1,0,,,0,1,0,0,1,0,0,0,0,1,0,0,0,100,G2,DS4,1,R21M3717.Q3.C4,Post-GA,3,,0,0,0,0,0,0,0,2018-06-17,"","","","",,77,,0,,35,35,ECC,,1,,,3,,,0,0,0,0,0.012987012987013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,3,3,0,3,0,0,35,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
CXP9024418/6_R45B14,1,3,0,,,0,0,0,0,0,0,0,0,0,0,0,124422,-17872,0,G2,DS-,0,MTR_18.25,Development,17,,0,0,0,0,0,1,0,2018-06-17,"","","","",,92,,0,,0,0,"",,1,,,3,,,0,0,0,0,0.0326086956521739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34,26,8,34,0,0,0,34,0,0,0,0,0,0,0,1,17,0,,62211,-8936,0,0,0,0,0,0,0,0,0,,,17,13,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6
CXP9024418/6_R46A62,12,5,0,,,0,0,0,0,0,0,0,0,0,0,0,41494,-18688,0,G2,"",0,main,Development,142,,1306,31,0,399128,263108,2,10,2018-06-17,HW22027,"","","",,92,,0,,0,0,"",,1,,,3,,,0,0,0,0,0.0543478260869565,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,280,280,0,280,0,0,16,264,14,2,0,0,0,0,0,1,138,0,,20747,-9478,653,15.5,0,199564,131554,0,0,0,0,,,142,142,0,142,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,134,7,1,0,0,0,0,0,6
CXP9024418/6_R45B16,1,3,0,,,0,1,1,0,0,0,0,0,0,0,0,9194,-23740,0,G2,"",0,MTR_18.25,Development,11,,418,13,319,7784,5780,1,0,2018-06-18,"","",HW93175,"",,92,,0,,0,0,"",,1,,,3,,,524,10,286,0,0.0326086956521739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22,18,0,18,4,0,8,14,0,0,0,0,0,8,0,1,11,0,,4597,-11870,209,6.5,159.5,3892,2890,262,143,5,0,,,11,9,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,0,0,0,0,0,4,0,6
